from,to
76561198061266696,76561198241097834
76561198061266696,76561198241699676
76561198061266696,76561198242582526
76561198061266696,76561198242652958
76561198061266696,76561198242654728
76561198061266696,76561198245300874
76561198061266696,76561198245579318
76561198061266696,76561198245683554
76561198061266696,76561198246240910
76561198061266696,76561198246318422
76561198061266696,76561198248148012
76561198061266696,76561198249777964
76561198061266696,76561198250209084
76561198061266696,76561198250959624
76561198061266696,76561198251796648
76561198061266696,76561198253138447
76561198061266696,76561198253172173
76561198061266696,76561198253440362
76561198061266696,76561198254174015
76561198061266696,76561198254257011
76561198061266696,76561198254659698
76561198061266696,76561198254998389
76561198061266696,76561198255133753
76561198061266696,76561198255137887
76561198061266696,76561198256377910
76561198061266696,76561198256913754
76561198061266696,76561198257103102
76561198061266696,76561198257559183
76561198061266696,76561198257781022
76561198061266696,76561198258342285
76561198061266696,76561198258727511
76561198061266696,76561198259056728
76561198061266696,76561198259200127
76561198061266696,76561198259445842
76561198061266696,76561198259531562
76561198061266696,76561198259964809
76561198061266696,76561198260899197
76561198061266696,76561198261345498
76561198061266696,76561198262390128
76561198061266696,76561198262511401
76561198061266696,76561198262705917
76561198061266696,76561198262815547
76561198061266696,76561198262889555
76561198061266696,76561198263015583
76561198061266696,76561198263161032
76561198061266696,76561198263395634
76561198061266696,76561198263756854
76561198061266696,76561198264313465
76561198061266696,76561198264406978
76561198061266696,76561198265528932
76561198061266696,76561198266820100
76561198061266696,76561198268316075
76561198061266696,76561198269426310
76561198061266696,76561198271159978
76561198061266696,76561198271595189
76561198061266696,76561198271646943
76561198061266696,76561198272364061
76561198061266696,76561198272375215
76561198061266696,76561198272410483
76561198061266696,76561198273701909
76561198061266696,76561198273924830
76561198061266696,76561198274373205
76561198061266696,76561198275093118
76561198061266696,76561198276581867
76561198061266696,76561198278216377
76561198061266696,76561198279043178
76561198061266696,76561198280692910
76561198061266696,76561198281048751
76561198061266696,76561198282251346
76561198061266696,76561198283180725
76561198061266696,76561198284517183
76561198061266696,76561198284565513
76561198061266696,76561198286447818
76561198061266696,76561198286724801
76561198061266696,76561198287642014
76561198061266696,76561198288519192
76561198061266696,76561198288583650
76561198061266696,76561198289711515
76561198061266696,76561198289788403
76561198061266696,76561198289945249
76561198061266696,76561198289946115
76561198061266696,76561198291097008
76561198061266696,76561198291127472
76561198061266696,76561198291135479
76561198061266696,76561198291625723
76561198061266696,76561198292225689
76561198061266696,76561198292429502
76561198061266696,76561198292706912
76561198061266696,76561198292945303
76561198061266696,76561198293358732
76561198061266696,76561198293965681
76561198061266696,76561198296677482
76561198061266696,76561198297037672
76561198061266696,76561198297632043
76561198061266696,76561198297917460
76561198061266696,76561198299788659
76561198061266696,76561198300071758
76561198061266696,76561198300277137
76561198061266696,76561198300734672
76561198061266696,76561198301058805
76561198061266696,76561198301221208
76561198061266696,76561198302449474
76561198061266696,76561198303416427
76561198061266696,76561198303693929
76561198061266696,76561198304135947
76561198061266696,76561198304586710
76561198061266696,76561198305212100
76561198061266696,76561198306395292
76561198061266696,76561198308239329
76561198061266696,76561198308421169
76561198061266696,76561198310777739
76561198061266696,76561198310968923
76561198061266696,76561198312332607
76561198061266696,76561198313088712
76561198061266696,76561198313314119
76561198061266696,76561198315003038
76561198061266696,76561198315491902
76561198061266696,76561198315990412
76561198061266696,76561198317593324
76561198061266696,76561198320518941
76561198061266696,76561198321949917
76561198061266696,76561198323813123
76561198061266696,76561198324058779
76561198061266696,76561198325838227
76561198061266696,76561198326482617
76561198061266696,76561198326686847
76561198061266696,76561198326928692
76561198061266696,76561198327478650
76561198061266696,76561198329631523
76561198061266696,76561198330388482
76561198061266696,76561198334739506
76561198061266696,76561198335126703
76561198061266696,76561198338235871
76561198061266696,76561198339433045
76561198061266696,76561198340449674
76561198061266696,76561198341116530
76561198061266696,76561198343019097
76561198061266696,76561198344487674
76561198061266696,76561198346263500
76561198061266696,76561198346751059
76561198061266696,76561198348348846
76561198061266696,76561198348830728
76561198061266696,76561198348994943
76561198061266696,76561198349795218
76561198061266696,76561198350813745
76561198061266696,76561198351960100
76561198061266696,76561198352534772
76561198061266696,76561198352909577
76561198061266696,76561198353183424
76561198061266696,76561198354059272
76561198061266696,76561198354560367
76561198061266696,76561198354981179
76561198061266696,76561198355230553
76561198061266696,76561198355771950
76561198061266696,76561198358321000
76561198061266696,76561198361501703
76561198061266696,76561198361961310
76561198061266696,76561198362095895
76561198061266696,76561198362097745
76561198061266696,76561198363806893
76561198061266696,76561198364735173
76561198061266696,76561198364976771
76561198061266696,76561198367353199
76561198061266696,76561198369703449
76561198061266696,76561198379098309
76561198061266696,76561198380114473
76561198061266696,76561198382542317
76561198061266696,76561198383576777
76561198061266696,76561198383632517
76561198061266696,76561198388978531
76561198061266696,76561198389193541
76561198061266696,76561198389241377
76561198061266696,76561198392606527
76561198061266696,76561198394001882
76561198061266696,76561198395445188
76561198061266696,76561198400419601
76561198061266696,76561198405559579
76561198061266696,76561198409945767
76561198061266696,76561198409987057
76561198061266696,76561198410564226
76561198061266696,76561198422050310
76561198061266696,76561198796414209
76561198061266696,76561198799002081
76561198061266696,76561198803770628
76561198061266696,76561198806493620
76561198061266696,76561198834485927
76561198061266696,76561198835331368
76561198061266696,76561198836604217
76561198061266696,76561198842557000
76561198061266696,76561198857905490
76561198061266696,76561198984273689
76561198061266696,76561198995846202
76561198061266696,76561199002028259
76561198061266696,76561199004511161
76561198061266696,76561199011145344
76561198061266696,76561199020980128
76561198061266696,76561199033198952
76561198061266696,76561199051120173
76561198061266696,76561199090510196
76561198061266696,76561199103438215
76561198061266696,76561199115720722
76561198061266696,76561199117488581
76561198061266696,76561199139134927
76561198061266696,76561199159827811
76561198061266696,76561199171476244
76561198061266696,76561199195470087
76561198061266696,76561199337669828
76561198061266696,76561199446128188
76561198061266696,76561199480753337
76561198061266696,76561199525791123
76561198820816240,76561197960266962
76561198820816240,76561197960493064
76561198820816240,76561197960704878
76561198820816240,76561197960792210
76561198820816240,76561197961338679
76561198820816240,76561197962220399
76561198820816240,76561197962829771
76561198820816240,76561197965342588
76561198820816240,76561197968894506
76561198820816240,76561197969261065
76561198820816240,76561197969764541
76561198820816240,76561197971569237
76561198820816240,76561197972072606
76561198820816240,76561197986993988
76561198820816240,76561197993079538
76561198820816240,76561197993810357
76561198820816240,76561197994799993
76561198820816240,76561197995657147
76561198820816240,76561197999208263
76561198820816240,76561198000116205
76561198820816240,76561198005998492
76561198820816240,76561198008470620
76561198820816240,76561198011073457
76561198820816240,76561198015607609
76561198820816240,76561198020177227
76561198820816240,76561198023098886
76561198820816240,76561198024146297
76561198820816240,76561198026010416
76561198820816240,76561198029242857
76561198820816240,76561198029626870
76561198820816240,76561198037674045
76561198820816240,76561198045706005
76561198820816240,76561198046249072
76561198820816240,76561198048940490
76561198820816240,76561198050680177
76561198820816240,76561198051902181
76561198820816240,76561198056116324
76561198820816240,76561198056317635
76561198820816240,76561198062488125
76561198820816240,76561198065575867
76561198820816240,76561198066263834
76561198820816240,76561198067945855
